AC_NUM, ACID, TRACK_CNT, ST_TIME, END_TIME, ORIG_ST_TIME, END_ST_TIME, MAX_X, MIN_X, MAX_Y, MIN_Y, MAX_Z, MIN_Z, AC_EQUIP, AC_TYPE, DEST_FIX, FLIGHT_TYPE, ORIGIN_FIX, GAP_VALUE, MAX_X_SMO, MIN_X_SMO, MAX_Y_SMO, MIN_Y_SMO, MAX_Z_SMO, MIN_Z_SMO, TOD_TIME, TOC_TIME, TOC_ALT, END_CENTER, START_CENTER, END_CENTER_TIME, START_CENTER_TIME, LOW_Z, HIGH_Z, LOW_TIME, HIGH_TIME, BETWEEN_TIME, AVG_CLIMB, LOW_GROUND_SPEED_SMO, HIGH_GROUND_SPEED_SMO
4552, RBJ3321_68V, 469, 62220, 66900, 62219, 66900, 407.477, 208.8, 639.747, 147.5, 32000, 7323, Z, MD88, PBI, OVR, LGA, 0, 407.227, 209.208, 639.172, 149.017, 32000, 7584, 64460, 63320, 32000, n/a, ZNY, 66140, 62780, 7323, 11900, 62220.0, 62350.0, 130.0, 0.4846153846153846, 213.0, 276.0
4553, RBJ3322_754, 119, 59770, 60950, 59767, 60950, 172, 59, 343.1, 318.8, 24000, 6650, Z, MD90, ATL, DEP, RDU, 0, 171.418, 60.05, 343.012, 319.125, 24000, 7394, -1, 60260, 24000, n/a, ZDC, 59970, 59770, 6650, 24000, 59770.0, 60240.0, 470.0, 0.2723404255319149, 249.0, 377.0
4555, RBJ3328_898, 137, 47200, 48560, 47194, 48563, 218.953, 86.8, 251.454, 235.175, 26000, 2200, L, A319, ATL, DEP, ILM, 0, 218.605, 87.721, 251.387, 235.437, 25967, 2484, -1, 47780, 25900, n/a, ZDC, 47350, 47220, 2200, 25900, 47200.0, 47770.0, 570.0, 0.3140350877192982, 189.0, 368.0
4559, RBJ3344_17C, 430, 73960, 78250, 73958, 78255, 407.066, 34.133, 643.6, 354.008, 34000, 7366, Z, MD88, ATL, OVR, LGA, 0, 406.356, 35.022, 643.343, 354.743, 34000, 7831, -1, 75020, 34000, n/a, ZNY, 77250, 75210, 7366, 33969, 73960.0, 75000.0, 1040.0, 0.15576923076923077, 248.0, 410.0
4560, RBJ3347_127, 278, 56420, 59190, 56418, 59194, 245.025, 34.899, 526.755, 354.633, 34000, 1633, L, B712, ATL, DEP, IAD, 0, 244.523, 35.792, 526.439, 355.397, 34000, 1802, -1, 57900, 34000, n/a, ZDC, 58060, 56430, 1633, 10600, 56420.0, 56670.0, 250.0, 0.324, 185.0, 266.0
4563, RBJ3350_863, 187, 84530, 86390, 84530, 86397, 251, 86.241, 443.1, 385.808, 34000, 2200, Z, MD88, ATL, DEP, RIC, 0, 250.367, 86.87, 442.917, 386.204, 34000, 2550, -1, 85660, 34000, n/a, ZDC, 85990, 84530, 2200, 26900, 84530.0, 85190.0, 660.0, 0.23030303030303031, 213.0, 365.0
4567, RBJ3363_284, 469, 56750, 61430, 56741, 61435, 406.092, 197.215, 639.777, 161.939, 34000, 8515, Z, MD88, FLL, OVR, LGA, 0, 405.919, 197.466, 639.291, 162.908, 34000, 8893, 61370, 57620, 32000, n/a, ZNY, 60670, 57080, 8515, 12100, 56750.0, 56870.0, 120.0, 0.6083333333333333, 253.0, 326.0
4568, RBJ3365_552, 271, 44530, 47230, 44530, 47231, 263.3, 35.592, 527.977, 355.275, 30000, 5400, Z, MD90, ATL, DEP, DCA, 0, 262.933, 36.448, 527.718, 355.997, 30000, 5900, -1, 45420, 30000, n/a, ZDC, 46070, 44700, 5400, 28000, 44530.0, 45170.0, 640.0, 0.215625, 232.0, 370.0
4570, RBJ3368_343, 442, 55810, 60220, 55808, 60227, 410.834, 36.325, 646, 355.908, 36000, 3000, L, B739, ATL, OVR, LGA, 0, 410.498, 37.22, 645.694, 356.631, 36000, 3492, 60200, 57030, 36000, n/a, ZNY, 59080, 57040, 3000, 17000, 55810.0, 56150.0, 340.0, 0.4, 219.0, 355.0
4574, RBJ3392_840, 293, 36540, 39460, 36535, 39465, 294.255, 62.933, 421.885, 245.924, 34000, 1825, L, B712, ATL, DEP, PHF, 0, 294.028, 63.788, 421.557, 246.568, 34000, 2032, -1, 37680, 34000, n/a, ZDC, 38450, 36590, 1825, 34000, 36540.0, 37650.0, 1110.0, 0.17747747747747747, 188.0, 385.0
4576, RBJ3396_721, 307, 69030, 72090, 69029, 72091, 279.834, 35.369, 542.9, 354.454, 32000, 3158, Z, MD88, ATL, DEP, BWI, 0, 279.191, 36.103, 542.701, 355.018, 32000, 3773, -1, 70060, 32000, n/a, ZDC, 70930, 69430, 3158, 23000, 69030.0, 69570.0, 540.0, 0.40555555555555556, 205.0, 424.0
4577, RBJ3409_656, 495, 58000, 62940, 57999, 62942, 407.246, 135.723, 643.362, 198.854, 34000, 7338, Z, MD88, MCO, OVR, LGA, 0, 406.739, 136.372, 642.903, 199.658, 34000, 7767, -1, 59220, 32000, n/a, ZNY, 62130, 58600, 7338, 16900, 58000.0, 58270.0, 270.0, 0.34814814814814815, 241.0, 335.0
4579, RBJ3412_943, 435, 45430, 49770, 45427, 49771, 408.1, 36.277, 646.6, 355.854, 38000, 8100, L, B752, ATL, OVR, LGA, 0, 407.733, 37.02, 646.283, 356.453, 38000, 8611, -1, 46520, 38000, n/a, ZNY, 48580, 46340, 8100, 17000, 45430.0, 45680.0, 250.0, 0.48, 238.0, 358.0
4580, RBJ3420_868, 290, 930, 3820, 924, 3824, 279.454, 34.938, 543.062, 354.746, 40000, 6050, L, B752, ATL, DEP, BWI, 0, 278.95, 35.689, 542.944, 355.337, 40000, 6688, -1, 2370, 40000, n/a, ZDC, 2690, 1000, 6050, 19061, 930.0, 1190.0, 260.0, 0.5269230769230769, 194.0, 331.0
4582, RBJ3426_142, 238, 40360, 42730, 40359, 42737, 252.257, 34.683, 442.966, 354.525, 30000, 1630, Z, MD90, ATL, DEP, RIC, 0, 251.753, 35.337, 442.767, 355.068, 30000, 1893, -1, 41620, 30000, n/a, ZDC, 41610, 40390, 1630, 29000, 40360.0, 41150.0, 790.0, 0.2240506329113924, 195.0, 372.0
4586, RBJ3443_478, 341, 82990, 86390, 82986, 86397, 344.467, 57.284, 584.933, 373.626, 30000, 4866, Z, MD90, ATL, OVR, PHL, 0, 343.967, 57.952, 584.682, 374.179, 30000, 5302, -1, 83860, 30000, n/a, ZNY, 85620, 83410, 4866, 30000, 82990.0, 83840.0, 850.0, 0.20352941176470588, 229.0, 402.0
4588, RBJ3444_125, 119, 78730, 79910, 78728, 79911, 173.378, 57.6, 343.1, 320.033, 28000, 5423, L, B739, ATL, DEP, RDU, 0, 172.756, 58.599, 342.972, 320.354, 28000, 5930, -1, 79430, 28000, n/a, ZDC, 78910, 78760, 5423, 28000, 78730.0, 79420.0, 690.0, 0.2246376811594203, 238.0, 393.0
4592, RBJ3452_741, 274, 41920, 44650, 41916, 44655, 244.514, 34.285, 526.276, 354.108, 34076, 2033, Z, MD88, ATL, DEP, IAD, 0, 244.112, 34.971, 525.843, 354.682, 34029, 2459, 44290, 43500, 34000, n/a, ZDC, 43570, 42040, 2033, 27000, 41920.0, 42570.0, 650.0, 0.23692307692307693, 214.0, 368.0
4600, RBJ3462_71P, 97, 85430, 86390, 85426, 86398, 275.986, 191.438, 584.369, 542.192, 32638, 7346, L, A320, DTW, DEP, BWI, 0, 275.463, 192.098, 583.932, 542.44, 32527, 7892, -1, 86390, 32638, n/a, ZDC, 85960, 85510, 7346, 32000, 85430.0, 86240.0, 810.0, 0.18024691358024691, 234.0, 380.0
4601, RBJ3465_550, 295, 62060, 65000, 62057, 65008, 266.294, 35.354, 528.538, 354.392, 34000, 1569, Z, MD88, ATL, DEP, DCA, 0, 265.904, 36.06, 528.21, 354.915, 34000, 1869, -1, 63130, 34000, n/a, ZDC, 63920, 62580, 1569, 8991, 62060.0, 62230.0, 170.0, 0.4176470588235294, 181.0, 252.0
4603, RBJ3489_683, 309, 36330, 39410, 36328, 39415, 280.975, 36.958, 543, 356.375, 30000, 2300, Z, MD90, ATL, DEP, BWI, 0, 280.352, 37.647, 542.893, 356.943, 30000, 2843, -1, 37250, 30000, n/a, ZDC, 38290, 36760, 2300, 27000, 36330.0, 37020.0, 690.0, 0.22318840579710145, 216.0, 370.0
4605, RBJ3508_55P, 475, 73590, 78330, 73584, 78330, 411.019, 209, 641.232, 148.8, 32000, 2784, Z, MD88, MIA, OVR, LGA, 0, 410.667, 209.383, 640.789, 150.042, 32000, 3080, -1, 74880, 32000, n/a, ZNY, 77520, 74140, 2784, 16900, 73590.0, 73970.0, 380.0, 0.5052631578947369, 200.0, 392.0
4607, RBJ3518_138, 431, 71050, 75350, 71045, 75353, 398.332, 33.931, 627.562, 353.885, 34000, 2176, L, B712, ATL, OVR, EWR, 0, 397.754, 34.652, 627.482, 354.485, 34000, 2425, 74790, 72310, 34000, n/a, ZNY, 74360, 72380, 2176, 32700, 71050.0, 72180.0, 1130.0, 0.1831858407079646, 208.0, 415.0
4609, RBJ3519_204, 159, 69710, 71290, 69701, 71294, 262.356, 135.334, 617.066, 527.013, 34000, 5353, L, A320, DTW, DEP, DCA, 0, 262.025, 136.057, 616.581, 527.397, 34000, 5735, 71120, 70710, 34000, n/a, ZDC, 70160, 69830, 5353, 33400, 69710.0, 70610.0, 900.0, 0.16, 219.0, 363.0
4611, RBJ3543_017, 246, 36650, 39100, 36645, 39106, 252.151, 35.362, 443.092, 355.015, 40000, 1925, L, B752, ATL, DEP, RIC, 0, 251.74, 36.026, 442.844, 355.564, 40000, 2211, -1, 37970, 40000, n/a, ZDC, 38110, 36670, 1925, 11800, 36650.0, 36840.0, 190.0, 0.24736842105263157, 192.0, 239.0
4615, RBJ3562_620, 160, 37040, 38630, 37036, 38636, 275.385, 129.799, 614.001, 542.592, 34000, 10392, L, B752, DTW, DEP, BWI, 0, 274.864, 130.825, 613.253, 542.82, 34000, 10608, -1, 37860, 34000, n/a, ZDC, 37610, 37190, 10392, 16900, 37040.0, 37220.0, 180.0, 0.25555555555555554, 218.0, 264.0
4617, RBJ3569_915, 439, 70940, 75450, 70933, 75452, 407.828, 82.1, 645.3, 271.933, 32000, 5876, L, B712, TPA, OVR, LGA, 0, 407.343, 82.728, 645.053, 273.345, 32000, 6267, -1, 72080, 32000, n/a, ZNY, 74240, 72240, 5876, 26500, 70940.0, 71620.0, 680.0, 0.19411764705882353, 243.0, 375.0
4620, RBJ3578_104, 477, 68370, 73130, 68369, 73136, 406.758, 210.839, 642.05, 150.947, 32000, 7166, Z, MD88, PBI, OVR, LGA, 0, 406.413, 210.957, 641.46, 151.911, 32000, 7727, -1, 69430, 32000, n/a, ZNY, 72450, 68900, 7166, 11900, 68370.0, 68500.0, 130.0, 0.3230769230769231, 249.0, 291.0
4626, RBJ3587_186, 356, 36410, 39960, 36401, 39961, 286.4, 33.867, 603.1, 353.842, 34000, 3050, L, B712, ATL, OVR, MDT, 0, 286.027, 35.11, 602.969, 354.89, 34000, 3336, -1, 37610, 34000, n/a, ZNY, 38830, 36970, 3050, 23000, 36410.0, 36930.0, 520.0, 0.22692307692307692, 206.0, 324.0
4627, RBJ3589_729, 298, 51270, 54240, 51265, 54240, 281.852, 35.9, 543.053, 354.8, 32000, 2408, L, B752, ATL, DEP, BWI, 0, 281.396, 36.758, 542.894, 355.442, 32000, 2708, -1, 52180, 32000, n/a, ZDC, 53180, 51820, 2408, 23000, 51270.0, 51790.0, 520.0, 0.4288461538461538, 182.0, 405.0
4629, RBJ3601_178, 150, 56170, 57660, 56169, 57663, 262.047, 136.454, 618.138, 527.238, 28000, 6046, Z, MD90, MSP, DEP, DCA, 0, 261.474, 137.279, 617.613, 527.631, 28000, 6565, -1, 56850, 28000, n/a, ZDC, 56750, 56420, 6046, 28000, 56170.0, 56820.0, 650.0, 0.25076923076923074, 230.0, 393.0
4633, RBJ3620_636, 274, 80180, 82910, 80173, 82911, 299.737, 78.684, 402.2, 235.984, 38000, 5266, L, A319, ATL, DEP, ORF, 0, 298.966, 80.052, 401.971, 236.606, 38000, 6028, 82510, 81500, 38000, n/a, ZDC, 81850, 80210, 5266, 32000, 80180.0, 80990.0, 810.0, 0.21728395061728395, 220.0, 396.0
4638, RBJ3639_152, 552, 47920, 53430, 47916, 53430, 527.808, 146.723, 676.844, 184.2, 36000, 25366, L, A320, MCO, OVR, BOS, 0, 527.192, 147.139, 676.041, 185.642, 36000, 25509, -1, 48490, 34000, n/a, ZBW, 52600, 48850, 25366, 33000, 47920.0, 48360.0, 440.0, 0.022727272727272728, 423.0, 413.0
4641, RBJ3643_388, 165, 83910, 85550, 83907, 85551, 276.816, 129.783, 613.942, 541.546, 30000, 6084, Z, MD90, MSP, DEP, BWI, 0, 276.019, 130.586, 613.38, 541.743, 30000, 6846, -1, 84650, 30000, n/a, ZDC, 84490, 83940, 6084, 30000, 83910.0, 84620.0, 710.0, 0.18873239436619718, 236.0, 370.0
4643, RBJ3647_729, 169, 67150, 68830, 67149, 68830, 279.847, 129.5, 614.2, 540.815, 36000, 3646, L, A319, MSP, DEP, BWI, 0, 279.273, 130.358, 613.567, 540.95, 36000, 4164, -1, 68220, 36000, n/a, ZDC, 67720, 67280, 3646, 36000, 67150.0, 68210.0, 1060.0, 0.17264150943396225, 197.0, 380.0
4645, RBJ3649_982, 276, 36280, 39030, 36279, 39031, 244.475, 36.483, 526.051, 355.158, 34000, 2233, Z, MD88, ATL, DEP, IAD, 0, 244.233, 37.277, 525.477, 355.746, 34000, 2622, -1, 37200, 34000, n/a, ZDC, 37890, 36360, 2233, 34000, 36280.0, 37180.0, 900.0, 0.14888888888888888, 221.0, 355.0
4650, RBJ3661_679, 250, 49480, 51970, 49472, 51974, 253.284, 35.408, 447.154, 354.015, 30000, 1733, Z, MD90, ATL, DEP, RIC, 0, 253.037, 36.437, 446.835, 354.769, 30000, 1987, -1, 50470, 30000, n/a, ZDC, 50810, 49490, 1733, 20000, 49480.0, 49960.0, 480.0, 0.3375, 197.0, 359.0
4651, RBJ3669_547, 460, 77670, 82260, 77669, 82263, 432.792, 141.391, 635.45, 183.338, 35000, 3000, L, B712, JFK, OVR, CHS, 0, 432.656, 142.337, 634.977, 183.868, 35000, 3061, 80900, 78560, 35000, n/a, ZJX, 81060, 78250, 14423, 35000, 77670.0, 78550.0, 880.0, 0.1159090909090909, 398.0, 500.0
4652, RBJ3669_893, 461, 870, 5470, 861, 5479, 434, 130.952, 639.7, 183.259, 35000, 2000, L, B712, JFK, OVR, CHS, 0, 433.785, 131.433, 639.43, 183.79, 35000, 2049, -1, 1690, 35000, n/a, ZJX, 4270, 1350, 12746, 35000, 870.0, 1670.0, 800.0, 0.15625, 355.0, 480.0
4653, RBJ3672_528, 240, 79720, 82110, 79711, 82114, 252.092, 35.908, 443.383, 355.477, 24000, 1838, L, MD90, ATL, DEP, RIC, 0, 251.726, 36.64, 443.125, 356.123, 24000, 2062, -1, 80480, 24000, n/a, ZDC, 81200, 79780, 1838, 19900, 79720.0, 80160.0, 440.0, 0.3840909090909091, 186.0, 355.0
4655, RBJ3673_42F, 166, 46100, 47750, 46099, 47754, 275.134, 133.767, 616.433, 541.816, 34000, 7758, L, A320, MSP, DEP, BWI, 0, 274.518, 134.547, 615.909, 541.977, 34000, 8284, -1, 46350, 17000, n/a, ZDC, 46850, 46440, 7758, 17100, 46100.0, 46330.0, 230.0, 0.21304347826086956, 226.0, 275.0
4797, RBJ8389_110, 300, 60490, 63480, 60489, 63489, 277.639, 36.45, 543.1, 355.025, 32000, 6369, Z, MD90, ATL, DEP, BWI, 0, 277.004, 37.04, 542.906, 355.47, 32000, 7031, -1, 61340, 32000, n/a, ZDC, 62450, 60880, 6369, 27000, 60490.0, 61070.0, 580.0, 0.30517241379310345, 217.0, 394.0
4800, RBJ8398_204, 469, 72010, 76690, 72003, 76699, 428.8, 197.877, 624.172, 160.87, 36000, 5384, Z, MD88, FLL, OVR, JFK, 0, 428.522, 198.109, 623.72, 161.697, 36000, 5773, -1, 73040, 34000, n/a, ZNY, 75870, 72360, 5384, 10900, 72010.0, 72140.0, 130.0, 0.5615384615384615, 257.0, 330.0
4802, RBJ8412_087, 457, 46400, 51090, 46398, 51090, 413.201, 75.9, 627.417, 258.7, 32000, 2150, L, B712, TPA, OVR, JFK, 0, 412.788, 76.367, 626.997, 259.775, 32000, 2366, -1, 47780, 32000, n/a, ZNY, 49890, 47400, 2150, 32000, 46400.0, 47770.0, 1370.0, 0.14306569343065692, 204.0, 400.0
4803, RBJ8415_60V, 458, 69280, 73990, 69278, 73995, 415.8, 75.792, 628.633, 258.5, 33958, 1316, L, B712, TPA, OVR, JFK, 0, 415.126, 76.221, 628.335, 259.364, 33850, 1434, -1, 70590, 32000, n/a, ZNY, 72800, 70540, 1316, 32000, 69280.0, 70560.0, 1280.0, 0.18828125, 179.0, 420.0
4804, RBJ8419_383, 459, 44870, 49580, 44867, 49584, 413.049, 70.5, 627.174, 247.233, 38000, 3100, L, B738, RSW, OVR, JFK, 0, 412.647, 70.927, 626.738, 248.158, 38000, 3622, -1, 46040, 38000, n/a, ZNY, 48370, 45820, 3100, 17000, 44870.0, 45180.0, 310.0, 0.44516129032258067, 228.0, 366.0
4805, RBJ8433_683, 555, 68540, 74080, 68531, 74082, 540.601, 133.533, 674.927, 195.983, 36000, 26950, L, A320, MCO, OVR, BOS, 0, 540.17, 134.19, 674.224, 196.804, 36000, 27025, -1, 68950, 34000, n/a, ZBW, 73070, 69610, 26950, 34000, 68540.0, 68930.0, 390.0, 0.11538461538461539, 428.0, 383.0
4807, RBJ8468_954, 145, 37090, 38530, 37085, 38537, 244.69, 130.292, 613.569, 529.256, 30000, 2653, L, B712, DTW, DEP, IAD, 0, 244.361, 130.989, 613.064, 529.995, 30000, 3097, -1, 38010, 30000, n/a, ZDC, 37630, 37310, 2653, 16900, 37090.0, 37490.0, 400.0, 0.3025, 228.0, 349.0
4810, RBJ8477_541, 468, 45430, 50240, 45427, 50244, 413.552, 89.923, 627.477, 256.631, 34000, 2975, Z, MD88, MCO, OVR, JFK, 0, 413.12, 90.224, 627.078, 257.61, 34000, 3505, -1, 46500, 34000, n/a, ZNY, 49030, 46390, 2975, 11100, 45430.0, 45590.0, 160.0, 0.3875, 219.0, 281.0
4820, RBJ8627_197, 444, 61940, 66370, 61933, 66377, 408.791, 34.683, 644, 354.125, 32000, 6250, Z, MD88, ATL, OVR, LGA, 0, 408.147, 35.413, 643.803, 354.766, 32000, 6772, -1, 62870, 32000, n/a, ZNY, 65300, 62780, 6250, 16900, 61940.0, 62210.0, 270.0, 0.3962962962962963, 246.0, 353.0
4821, RBJ8633_361, 248, 83920, 86390, 83920, 86397, 413.3, 290.85, 627.5, 377.458, 32000, 3000, Z, MD88, MIA, OVR, JFK, 0, 412.817, 291.207, 626.983, 378.263, 32000, 3475, -1, 84880, 32000, n/a, ZNY, 86390, 84320, 3000, 31950, 83920.0, 84860.0, 940.0, 0.2276595744680851, 225.0, 439.0
4825, RBJ8655_111, 258, 66440, 69010, 66439, 69016, 250.446, 35.2, 442.777, 354.05, 32000, 2730, Z, MD90, ATL, DEP, RIC, 0, 249.883, 35.85, 442.536, 354.534, 32000, 3143, 67990, 67660, 32000, n/a, ZDC, 67970, 66520, 2730, 21000, 66440.0, 66880.0, 440.0, 0.11818181818181818, 222.0, 274.0
4827, RBJ8659_963, 489, 44610, 49490, 44605, 49497, 406.476, 209.469, 641.029, 150.054, 32000, 8050, Z, MD88, PBI, OVR, LGA, 0, 406.162, 209.736, 640.177, 150.944, 32000, 8645, -1, 46240, 32000, n/a, ZNY, 48820, 45130, 8050, 12000, 44610.0, 44710.0, 100.0, 0.24, 252.0, 276.0
4829, RBJ8665_085, 295, 1690, 4630, 1683, 4632, 266.669, 35.983, 530.592, 354.633, 28000, 1233, Z, MD90, ATL, DEP, DCA, 0, 266.363, 36.815, 530.317, 355.25, 28000, 1518, 4320, 2620, 28000, n/a, ZDC, 3620, 2230, 1233, 20984, 1690.0, 2130.0, 440.0, 0.37727272727272726, 171.0, 337.0
4832, RBJ8689_24N, 305, 64370, 67410, 64361, 67411, 280.003, 35.869, 543, 355.561, 30000, 3425, Z, MD90, ATL, DEP, BWI, 0, 279.595, 36.713, 542.915, 356.254, 30000, 3830, -1, 65320, 30000, n/a, ZDC, 66310, 64940, 3425, 23000, 64370.0, 64860.0, 490.0, 0.38571428571428573, 211.0, 400.0
4833, RBJ8693_359, 139, 50040, 51420, 50032, 51427, 181.6, 59.546, 355.1, 318.223, 28000, 2484, Z, B752, ATL, DEP, RDU, 0, 181.481, 60.309, 354.885, 318.59, 28000, 2736, 51190, 50870, 28000, n/a, ZDC, 50450, 50140, 2484, 7000, 50040.0, 50160.0, 120.0, 0.4666666666666667, 185.0, 241.0
4835, RBJ8695_497, 152, 42920, 44430, 42912, 44431, 261.534, 138.3, 621.858, 528.599, 34000, 7100, L, B738, SLC, DEP, DCA, 0, 261.281, 139.339, 621.339, 528.993, 34000, 7453, -1, 43950, 34000, n/a, ZDC, 43510, 42990, 7100, 34000, 42920.0, 43940.0, 1020.0, 0.17549019607843136, 224.0, 403.0
4839, RBJ870_112, 355, 82850, 86390, 82848, 86397, 413.71, 216.367, 627.925, 295.483, 32000, 2361, Z, MD88, MCO, OVR, JFK, 0, 413.249, 216.866, 627.488, 296.069, 32000, 2759, -1, 83870, 32000, n/a, ZNY, 86390, 83260, 2361, 11000, 82850.0, 83040.0, 190.0, 0.32105263157894737, 213.0, 274.0
4890, RBJ8890_276, 450, 51920, 56410, 51912, 56418, 406.901, 197.346, 638.468, 161.761, 32000, 7766, Z, MD88, FLL, OVR, LGA, 0, 406.723, 197.574, 637.956, 162.662, 32000, 8107, -1, 52980, 32000, n/a, ZNY, 55830, 52480, 7766, 12084, 51920.0, 52050.0, 130.0, 0.47692307692307695, 260.0, 322.0
4892, RBJ8897_071, 121, 42070, 43270, 42065, 43273, 177.056, 58.425, 348.662, 319.1, 28000, 5769, L, B738, ATL, DEP, RDU, 0, 176.508, 59.389, 348.529, 319.397, 28000, 6420, -1, 42670, 28000, n/a, ZDC, 42300, 42140, 5769, 24000, 42070.0, 42540.0, 470.0, 0.2851063829787234, 246.0, 380.0
4894, RBJ8916_465, 390, 35760, 39650, 35757, 39651, 349.279, 34.977, 580.727, 354.754, 34000, 1150, L, B712, ATL, OVR, PHL, 0, 348.894, 35.779, 580.502, 355.385, 34000, 1311, -1, 37020, 34000, n/a, ZNY, 38540, 36190, 1150, 9900, 35760.0, 36000.0, 240.0, 0.4, 137.0, 233.0
4898, RBJ8923_09A, 452, 46920, 51430, 46920, 51439, 414.6, 16.762, 628, 393.846, 34100, 1800, L, A319, AUS, OVR, JFK, 0, 414.175, 17.415, 627.583, 394.115, 34094, 2067, -1, 48190, 34000, n/a, ZNY, 50280, 47970, 1800, 22000, 46920.0, 47480.0, 560.0, 0.29285714285714287, 204.0, 368.0
4899, RBJ8924_451, 486, 3060, 7910, 3052, 7919, 436.658, 197.884, 625.506, 163.369, 34000, 2133, Z, MD88, FLL, OVR, JFK, 0, 436.383, 198.086, 625.023, 164.196, 34000, 2448, -1, 4150, 34000, n/a, ZNY, 7020, 3390, 2133, 33966, 3060.0, 4120.0, 1060.0, 0.18490566037735848, 198.0, 394.0
4900, RBJ8943_293, 412, 39540, 43650, 39539, 43659, 339.368, 36.325, 626.176, 355.8, 34000, 2323, L, B712, ATL, OVR, ABE, 0, 338.966, 37.033, 625.963, 356.424, 34000, 2591, 43310, 40810, 34000, n/a, ZNY, 42630, 40300, 2323, 23000, 39540.0, 40130.0, 590.0, 0.2016949152542373, 195.0, 314.0
4901, RBJ8947_445, 169, 41780, 43460, 41779, 43460, 280.451, 129.8, 614, 540.925, 34000, 2425, L, A320, SLC, DEP, BWI, 0, 279.933, 131.192, 612.958, 541.157, 34000, 2705, -1, 43210, 34000, n/a, ZDC, 42420, 41880, 2425, 34000, 41780.0, 43200.0, 1420.0, 0.1443661971830986, 187.0, 392.0
4906, RBJ8962_543, 420, 80770, 84960, 80770, 84966, 398.2, 36.615, 625.3, 356.069, 34000, 4100, Z, MD88, ATL, OVR, EWR, 0, 397.658, 37.248, 624.9, 356.604, 34000, 4658, -1, 81850, 34000, n/a, ZNY, 83920, 81670, 4100, 34000, 80770.0, 81840.0, 1070.0, 0.16355140186915887, 251.0, 426.0
4907, RBJ8977_906, 470, 72140, 76830, 72140, 76835, 428.4, 209.867, 623.7, 151.383, 32000, 4800, Z, MD88, MIA, OVR, JFK, 0, 428.194, 210.139, 623.167, 152.371, 32000, 5342, -1, 74220, 32000, n/a, ZNY, 76000, 72410, 4800, 30000, 72140.0, 72990.0, 850.0, 0.1623529411764706, 276.0, 414.0
4908, RBJ8979_591, 121, 41350, 42550, 41343, 42551, 123.327, 33.277, 432.011, 358.962, 34000, 3433, L, A319, ATL, DEP, ROA, 0, 123.061, 34.073, 431.738, 359.65, 34000, 3684, -1, 42270, 34000, n/a, ZDC, 41500, 41350, 3433, 33900, 41350.0, 42240.0, 890.0, 0.27303370786516856, 155.0, 398.0
4910, RBJ8990_670, 443, 48000, 52420, 47991, 52422, 396.576, 34.567, 630.685, 354.433, 34000, 3225, L, B712, ATL, OVR, EWR, 0, 396.175, 35.31, 630.294, 355.051, 34000, 3460, -1, 49220, 34000, n/a, ZNY, 51270, 49100, 3225, 17000, 48000.0, 48370.0, 370.0, 0.21351351351351353, 204.0, 283.0
4911, RBJ8992_938, 277, 34650, 37410, 34644, 37417, 307.253, 58.192, 407.5, 319.362, 34000, 2700, Z, MD88, ATL, DEP, ORF, 0, 306.918, 58.892, 407.19, 319.6, 34000, 3022, -1, 35780, 34000, n/a, ZDC, 36300, 34670, 2700, 10500, 34650.0, 34790.0, 140.0, 0.32857142857142857, 191.0, 237.0
4912, RBJ8994_190, 291, 50820, 53720, 50816, 53729, 266.389, 35.675, 527.949, 354.625, 32000, 1776, Z, MD88, ATL, DEP, DCA, 0, 266.011, 36.231, 527.654, 355.02, 32000, 2134, -1, 51740, 32000, n/a, ZDC, 52580, 51090, 1776, 32000, 50820.0, 51720.0, 900.0, 0.23666666666666666, 159.0, 372.0
4913, RBJ8998_64V, 162, 68610, 70220, 68606, 70224, 264.204, 135.208, 617.085, 524.796, 34100, 3133, L, A319, MSP, DEP, DCA, 0, 263.817, 135.94, 616.61, 525.227, 34094, 3555, -1, 69530, 34000, n/a, ZDC, 69200, 68730, 3133, 33600, 68610.0, 69480.0, 870.0, 0.2103448275862069, 185.0, 368.0
4916, RBJ929_453, 436, 38500, 42850, 38500, 42850, 398.6, 50.8, 627, 368, 34000, 2200, L, B712, ATL, OVR, EWR, 0, 398.058, 51.558, 626.817, 368.667, 34000, 2508, -1, 39660, 34000, n/a, ZNY, 41650, 39370, 2200, 34000, 38500.0, 39640.0, 1140.0, 0.1368421052631579, 221.0, 377.0
4925, RDW1366_35V, 163, 58760, 60380, 58758, 60389, 147.608, 87.375, 309.5, 240.025, 24000, 2546, G, MU2, OCF, DEP, SOP, 0, 147.123, 87.596, 309.473, 240.416, 24000, 2742, -1, 59240, 14000, n/a, ZDC, 59190, 58760, 2546, 14000, 58760.0, 59220.0, 460.0, 0.058695652173913045, 173.0, 200.0
4927, RDW1366_761, 600, 74830, 80820, 74830, 80820, 468.7, 180.7, 636.9, 296.85, 25100, 3000, G, MU2, BGR, DEP, HRJ, 0, 468.15, 180.734, 636, 297.192, 25078, 3383, -1, 74950, 6166, n/a, ZDC, 79610, 75130, 3000, 6166, 74830.0, 74950.0, 120.0, 0.11666666666666667, 188.0, 202.0
